Interference and Diffraction Data File Wed, Oct 11, 2023 1:37 PM
Sensor Position (Meters)	Light Intensity (Volts)
-0.12422	-0.00759
-0.12428	-0.01162
-0.12428	-0.00582
-0.12433	-0.01146
-0.12433	-0.00695
-0.12433	-0.00872
-0.12439	-0.00840
-0.12439	-0.01226
-0.12444	-0.01387
-0.12444	-0.01371
-0.12444	-0.01114
-0.12450	-0.01098
-0.12450	-0.01049
-0.12450	-0.00792
-0.12455	-0.01387
-0.12455	-0.00969
-0.12461	-0.00904
-0.12461	-0.01371
-0.12467	-0.00856
-0.12467	-0.01275
-0.12467	-0.01178
-0.12472	-0.00759
-0.12472	-0.01339
-0.12472	-0.00856
-0.12478	-0.00937
-0.12478	-0.00969
-0.12483	-0.00759
-0.12483	-0.00775
-0.12483	-0.00824
-0.12489	-0.01194
-0.12489	-0.01098
-0.12489	-0.01291
-0.12494	-0.01017
-0.12494	-0.00888
-0.12500	-0.01033
-0.12500	-0.01484
-0.12500	-0.01049
-0.12505	-0.01178
-0.12505	-0.00953
-0.12511	-0.00631
-0.12511	-0.01146
-0.12511	-0.00792
-0.12517	-0.01049
-0.12517	-0.00695
-0.12517	-0.01017
-0.12522	-0.01275
-0.12522	-0.01194
-0.12528	-0.01130
-0.12528	-0.01387
-0.12528	-0.00920
-0.12533	-0.00631
-0.12533	-0.01162
-0.12533	-0.01259
-0.12539	-0.00904
-0.12539	-0.01001
-0.12544	-0.00920
-0.12544	-0.01033
-0.12544	-0.01291
-0.12550	-0.01210
-0.12550	-0.00840
-0.12555	-0.01001
-0.12555	-0.00953
-0.12555	-0.00711
-0.12561	-0.00904
-0.12561	-0.00953
-0.12567	-0.01178
-0.12567	-0.00695
-0.12567	-0.01033
-0.12572	-0.00743
-0.12572	-0.01162
-0.12572	-0.00695
-0.12578	-0.00985
-0.12578	-0.00453
-0.12578	-0.01371
-0.12583	-0.01033
-0.12583	-0.00953
-0.12583	-0.01065
-0.12589	-0.00824
-0.12589	-0.01049
-0.12594	-0.01130
-0.12594	-0.01387
-0.12594	-0.01162
-0.12600	-0.01017
-0.12600	-0.01130
-0.12600	-0.00985
-0.12605	-0.00695
-0.12605	-0.00792
-0.12611	-0.01001
-0.12611	-0.00937
-0.12611	-0.00872
-0.12617	-0.01114
-0.12617	-0.01098
-0.12622	-0.01371
-0.12622	-0.00792
-0.12622	-0.00872
-0.12628	-0.01371
-0.12628	-0.00904
-0.12628	-0.01178
-0.12633	-0.01178
-0.12633	-0.01065
-0.12639	-0.00679
-0.12639	-0.00985
-0.12639	-0.00775
-0.12644	-0.01291
-0.12644	-0.01001
-0.12650	-0.01613
-0.12650	-0.01194
-0.12650	-0.00920
-0.12655	-0.01259
-0.12655	-0.01307
-0.12655	-0.00920
-0.12661	-0.01243
-0.12661	-0.00840
-0.12661	-0.00631
-0.12667	-0.01146
-0.12667	-0.00792
-0.12667	-0.01339
-0.12672	-0.00904
-0.12672	-0.00840
-0.12678	-0.01114
-0.12678	-0.01404
-0.12678	-0.00937
-0.12683	-0.01065
-0.12683	-0.01114
-0.12683	-0.01049
-0.12689	-0.00775
-0.12689	-0.01001
-0.12694	-0.01275
-0.12694	-0.01178
-0.12694	-0.01597
-0.12700	-0.00904
-0.12700	-0.00711
-0.12700	-0.00792
-0.12705	-0.01291
-0.12705	-0.01146
-0.12711	-0.01065
-0.12711	-0.00985
-0.12711	-0.00856
-0.12717	-0.01226
-0.12717	-0.01049
-0.12717	-0.01081
-0.12722	-0.00824
-0.12722	-0.01420
-0.12728	-0.00985
-0.12728	-0.01033
-0.12728	-0.00711
-0.12733	-0.01033
-0.12733	-0.01226
-0.12733	-0.01001
-0.12739	-0.01049
-0.12739	-0.01275
-0.12739	-0.01098
-0.12744	-0.00969
-0.12744	-0.01323
-0.12744	-0.00711
-0.12750	-0.01114
-0.12750	-0.00856
-0.12750	-0.01098
-0.12755	-0.00631
-0.12755	-0.00663
-0.12755	-0.01146
-0.12755	-0.01210
-0.12755	-0.00808
-0.12755	-0.00792
-0.12755	-0.00888
-0.12755	-0.01033
-0.12755	-0.00985
-0.12755	-0.00775
-0.12755	-0.00953
-0.12755	-0.00308
-0.12755	-0.01114
-0.12755	-0.00856
-0.12755	-0.01226
-0.12755	-0.01210
-0.12761	-0.01033
-0.12761	-0.01404
-0.12767	-0.00840
-0.12767	-0.01194
-0.12767	-0.00985
-0.12772	-0.01001
-0.12772	-0.01081
-0.12772	-0.01339
-0.12778	-0.00856
-0.12778	-0.01081
-0.12783	-0.00840
-0.12783	-0.01275
-0.12783	-0.01307
-0.12789	-0.01194
-0.12789	-0.00904
-0.12789	-0.01178
-0.12794	-0.00953
-0.12794	-0.00743
-0.12794	-0.01194
-0.12800	-0.00856
-0.12800	-0.00888
-0.12805	-0.00969
-0.12805	-0.00824
-0.12805	-0.00663
-0.12811	-0.01081
-0.12811	-0.00792
-0.12811	-0.01162
-0.12817	-0.01001
-0.12817	-0.01001
-0.12822	-0.01339
-0.12822	-0.01049
-0.12822	-0.00840
-0.12828	-0.00953
-0.12828	-0.00824
-0.12833	-0.00872
-0.12833	-0.00695
-0.12833	-0.01452
-0.12839	-0.01017
-0.12839	-0.00985
-0.12844	-0.00824
-0.12844	-0.01017
-0.12844	-0.01307
-0.12850	-0.00904
-0.12850	-0.00985
-0.12850	-0.00888
-0.12855	-0.00808
-0.12855	-0.00824
-0.12861	-0.00824
